Havadaki tatlı serin esinti ️;3
Bir tane güzel haber almıyoruz yeter yahu yeter.;3
ODTÜ ODTÜ'lülerindir bir kez daha göstermiş yeni mezun arkadaşlarımız. Gurur duydum🤗;3
Hani bugün erken yatacaktım🤦🏻‍️;3
İyiki varsın dediğin kişilerle olmak ne büyük mutluluk 😇;3
Çocukları özgür yetiştirmekle başıboş yetiştirmek farklı diye yazmış bir uzman çok haklı. Kendini özgür sanan başıboş çocuklar sorumluluk almaktan kaçıyorlar.;3
Geçip giden nını zamanları nını bir yerlerde bulsak 😁 bu şarkıyı başka benim gibi söyleyen var mı acaba?😁;3
Bizim derdimiz bize yetmiyordu kafayı meşgul eden binlerce şey daha geldi hıh çok güzel.;3
Beştepe'ye giden bütün yollar kapalı aştiye ulaşamıyoruz o tarafta oturan insanlar evlerine dahi gidemiyor😠;3
Araba süreceğime kitap okurum diyip otobüse bindiğim günleri seviyorum😍;3
Babam mitingi izlerken bir yandan da kontrol ediyor diğer kanallardan yayın yapan var mı diye😁;3
Tv başında insanların coşkusunu görünce heyecanlanmamak elde değil🤗;3
Nasıl mı değiştim bir tepki vermek için bir şey yazıyorum sonra amaaan kim uğraşacak diyip siliyorum boşver iyilik yap denize at diyorum kafa rahat 😌;3
Öyle bir ter kokusu geliyor ki rexona reklamı haklıymış dedirtti😤;3
Beklediğim ilk haber geldi darısı diğerlerine. Ben demiştim Haziran'dan sonrası güzel olacak diye🤗;3
Aslında kendimi de biliyorum inanırsam başarırım yeter ki inanıyım 🙏🏻;3
Kalp ağrısı diye bir şey varmış yaşadıklarını kelimelerle anlatamadığın zamanlar varmış.;3
Bu kadar istemiyorum diyip bu kadar stalklayan başka biri yoktur herhalde😒;3
2018'in ilk güzel şeyi oldu şükür Ali Koç başkan😊. Haziran'dan sonrası güzel olacak ben inandım👍🏼;3
Sevgili olduklarını bile bilmeden Cenk Akyol'a bakıp Naz Aydemir gibi bir kızla ne yakışırlar diye yorum yapmıştım zamanında şimdi bebekleri olcakmış ne sevindim😊;3
Bu saate kadar uyumuyorsam haftasonu sevindirikliğindendir 😁;3
Sahurdan çıkalı 1 saat olmadı emeği yemek diye okumak niye🤦🏻‍️;3
2018'in tek iyi yanı çabuk geçmesi olabilir bak yarın Haziran yarıladık sayılır👌🏼;3
Pazar'dan Pazartesi'ye geçişte sıkıntı yaşıyorum bir oryantasyon falan koysalar fena olmaz 😶;3
"""Birbirimizi ne kadar anlayacağımız ya da anlayamayacağımız birbirimize ne kadar emek harcadığımıza bağlı"" cümlesi ne doğru bir cümle 👌🏼";3
Bir kişinin hatası bin kişiyi üzüyor.;3
Sahura kalkcam iyisi mi uyuyum dediğim vakit davulcular geliyor🤔;3
Demiyim demiyim diyorum ama o gelinlik cidden çok kötü değil mi yahu😣;3
"Bazen sadece ""peki"" dersin ve yoluna devam edersin.";3
Bugün üzüldüğümüz ne varsa ileride iyi taraflarını görüp iyiki diyerek bakacağız onlara bir de böyle düşünmek lazım👈🏼;3
Davranışlara yansıtamadığınız şeyleri sosyal medyada paylaştınız diye yapmış olmuyorsunuz geçin bunları.. Geç bunlarıııı anaaaam babaaam geç bunları🎶😁;3
İyi geceler dileyeah 🌚;3
İşini seve seve güleryüzlülükle yapan insanlara bayılıyorum🤗;3
Tamam tamam sustum tamam sustum tamam tamam.. Böyle bir şarkı vardı dimi ya🤔;3
Ben de diyorum herkes niye TAMAM yazmış asdsdsfdas;3
Haha unutmuşum diye mutlu olacağım aklıma gelmezdi😄;3
"Sabrın sonu ""yallah Arabistan'a"" 😎";3
"Neyseki ""tam battaniyenin altına girip dinlenmelik"" havada battaniyenin altındayım 😇️️️";3
Genç yaşta öldü diye üzüldüğüm insanları düşünüp artık kurtuldu diyorum.;3
En güzel zaman insanın kendine ayırdığı zaman🤗 iyi geceler😴;3
Twitter'da gezerken elimden telefon düşüyorsa artık uyumam gerek demektir iyi geceler😴;3
İnat değil bu yorgunluk bıkkınlık umutsuzluk.;3
Çok değerli insanlar var çevremde ve iyiki varlar🙏🏻 İyiki değerli insanlara ulaşacak çabayı göstermişim zamanında😇;3
Seni mutsuz eden her şeyden uzaklaş seni mutlu eden her neyse ona yaklaş. Motto edinmek lazım👌🏼;3
Çok uykumun olduğu günler servise binince hemen uyuyacağım motivasyonuyla kalkıyorum. Sonuç yine Twitter'dayım😴;3
Güzel dersler alıyorum teşekkürler hayat🙏🏻;3
Kim korkar hain kurttan?;3
Herkesi kendin gibi sanma sana samimi gözüken insanın her şartta samimi olduğunu görmeden samimiyetine inanma. Hayattan aldığım yeni ders ;3
Yani Aysel istedi mi herkes başka yerde olur konu kimin nerde olduğu değil kimin ne istediği?;3
Büyü de gel diye bi şarkı vardı dimi nasıldı o?;3
Anlattıklarımız karşımızdakilerin anladığı kadar. Bunu kabullendik mi olay bitiyor aslında👌🏼;3
Videolari da var izin verirse paylaşırım😂;3
23 Nisan'a hazırlanan yeğenime dans ederken eşlik eden babam var😍 . iyiki var🤗;3
Good relationship nothing any else 👥;3
Yalanlarla yaşamaktansa yalnız yaşamak 10 numara 5 yıldız;3
Diğerleri o kadar umrumda değil ki🙃;3
Neyseki ufkumu açan insanlar var hayatımda🙏🏻;3
Baharı karşıladık hayırlısı olsun iyi düşünelim iyi olsun😐🌸;3
Noktalama işareti kullanmadığım için kendime kızdığım bir tweet daha😒;3
Bir yanım nasıl olsa sonuç değişmeyecek iyisi mi seçimde oy kullanmayım diyor bir yanım sonuç değişmese de farklı görüşten bir kişi daha azalmış diye düşündürtmeyim diyor. . Vatandaşlık görevi diye bildiğimiz olayı düşünür olduk 🙄;3
Ben de İstiklal Marşı'nı okurken oldukça duygulanıyorum hatta bir süredir bazı değerlere yapılan saygısızlıklar aklıma geldikçe utanç duyduğum için gözlerim dolarak okuyorum. Bence hissizlik bestede değil yürekte.;3
Düşünce gücü diye bir şey var kesin var😁;3
Kadınlara yapılan haksızlara karşı durmayıp sosyal medyadan kadınlar çiçektir iyiki varlar blabla yazanlar çok samimiyetsizsiniz.;3
Annemin o daha küçük büyüyünce anlar boşverin deme büyüklüğünü benim de göstermem gerektiğini fark ettim👀;3
Her açıklamalarıyla bizimle dalga geçiyorlar resmen hilenin hurdanın olmadığı yer seçimlermiş. Oldu o zaman.💆🏻;3
Deadlock'un içinde hapsolmuş gibiyim🙄 Görüyorum ama çıkamıyorum şimdilik.;3
En basit şeyler için bile yalan söyleyen kişiden kime ne hayır gelir ki?;3
Yorumlarda bile emojisiz yorumlar daha bi tutuyor duygunu gösterdin mi sıkıntı arkadaş sıkıntı.;3
Böyle iyi duygular işin içine girince sıkıntı. Kötü ama öyle üle mi üle😁;3
Yine geldim cuma servise oturdum bi rahatlama bi mutluluk🤗;3
Şehitlerimizin haberi alındıktan sonra hala maçla ilgili yorum yapıyorlar ya ne demeli bilmiyorum bir yerde bir puan bir yerde 8 can😞😞;3
😔😔😔😔;3
Hayat bazen çok aağmaaaaağnn;3
Dayanamadım sürekli dudak büzen arkadaşı takipten çıkardım artık güzel göründüğünü sanıyor teallam ya gözüm görmesin🙄;3
Geçmiş mi daha değerli gelecek mi karar veremiyorum😑;3
Aykut Kocaman'ı Fenerbahçe'ye kötülük etsin diye getiriyorlar bence😠;3
Bir yerlerden başlamak gerek 🎬;3
Radyo ruhumu okuyor adeta tüm anısı olan şarkıları sıraladı ben seçsem bu kadar acıtmazdı💔;3
Kabul edelim gitsin dedikçe kabul edecek çok şey çıkar. O yüzden kabul etmiyoruz bunlardan kaçıyoruz.. CM2 değil hayat dersi adeta👌🏼;3
Saygısızlığa tahammülüm yok😠;3
Hayat gittikçe anlamsızlaşmıyor mu?;3
1 hafta geçmeden hayallerime kavuştum diyemicem öyle de garanticiyim😕;3
Lütfen lütfen lütfen 🙏🏻🐶🤗;3
Allah kimseyi yattığı yatakla sınamasın ağrıdan sızıdan bugün de salon kanepesini deniyorum 😑;3
Cuma günü tam servise oturcam bi mutluluk geliyor 😁;3
Vizyonsuzluğa diyecek sözüm yok 👎🏼;3
OHAL uzamazsa haber yapın da şaşıralım.;3
"""Adalet suçluyu cezalandırmayı gerektirir"". 40 yıl düşünsem aklıma gelmeyecek bir cümle arada sufle verirseniz sevinirim.";3
Gidip anneme sarılmak istiyorum başka da bir şey istemiyorum.;3
Hissizlik sonrası gelen içe oturma tam olarak hissettiğim bu.;3
2018'e harika bir giriş yaptım (!). Darısı diğer senelere diyemeyeceğim tabiki😞;3
Yüksek lisans bitsin psikoloji okuyum ben en iyisi. Belki o zaman insanları anlarım💆🏻;3
Oldu o zaman sana iyi salak yerine koymalar💁🏻;3
Hep bi eskiye özlem hep.;3
Çocuk bi şarkı söyledi hepimizin ağzında vay deli gönlüm vay;3
İyisi mi ben kitapa gömüleyim yoksa bu hayat çekilmez.;3
Fatih Terim nedir ya ben bile bıktım😏;3
Dikkat edin bak beyni olmayanlar daha mutlu.;3
Serviste uyumak istiyorum ama tweetleri de okumadan uyumak istemiyorum 😴 (UYUDU);3
Ne kadar da soft bir hava🤗;3
Hayat bazen çok duygu patlaması😣;3
Başımı yastığa koyunca geldi bu da aklıma😁;3
Bugün çok değişik bir yemek yapsam diyip patates yemeği yaptım.;3
Estetik bile azken güzelmiş ekrana çıkan herkes bi değişmiş😳;3
Hayatta bir gün biri bizi anlayacak diye umarak ölüp gideceğiz de ben ona yanıyorum.;3
Annenizi anlamak için evlenmeyi beklemeyin👌🏼;3
Çok samimiyim dediğin insana alındığını kırıldığını söyleyemiyorsan öyle samimiyet olmaz olsun 👎🏼;3
Yaşlı goldenların da göz çevreleri beyazlaşıyor ya bilin bakalım kimi onlara benzettim😁;3
İşten erken çıkmak ne kadar güzelmiş yahu hala saat 7️;3
Dün maç olduğunu bilmiyordum keşke izleseydik diye üzüldüm şu an. Tebrikler ve de teşekkürler Beşiktaş galibiyetlerinle bizi futbola yaklaştırdığın için👏🏼;3
Eve gel yemek yap ye sofrayı topla bulaşık yıka saat 21:05 👀;3
Kar yağdığında yüzümde beliren anlamsız mutluluk️;3
Gündemdeki olayların ortak noktası birileri kötü şeyler yaparken diğerlerinin kılını kıpırdatmaması.;3
Sigara içenlerin verdiği zarar tek kendilerine olsa keşke servis leş gibi kokuyor😖;3
Pandalar ve goldenlardan güzeli yok dünyada😍;3
Davayı takip edeceğiz diye bütün hukuk terimlerinin İngilizce'sini öğreneceğiz galiba😁;3
Başımıza ne geldiyse sırf kendini düşünen insanlar yüzünden gelmedi mi?;3
Sinirlerim bozuldu galiba iğrençliklere vereceğim herhangi bir tepkinin çaresizliğinden gülüyorum artık.;3
"""Mustafa Kemal'siz an ve gün olmamalı."" Müjdat Gezen";3
Vurur yüze ifadesi yalancı çoban hikayesi.;3
Bugün evden bi 15 dk daha erken çıkınca Osman'ı eve kilitleyip çıkmışım😂😂 uyuyodum galiba😁;3
Sonra millet bize sempati duyar mı😒. Biri havaalanı çalışanlarına ilk intibanın çok önemli olduğunu öğretmeli🙄;3
Gülmeyen yüzleriyle welcome to Türkiye diyorlar adeta😒;3
Karşındaki seni ne kadar dinlemiyorsa o kadar laf anlatmaya çalıştığını bilse dinler bence;3
İçinden geçenleri yazıp yazıp silenler size de merhaba;3
Serviste uyucam diye yataktan kalktığım zamanlar var😴;3
Bence bunların hepsi taktik dine yaklaştılar herkes dinden soğudu şimdi de Atatürk'e yaklaşıyorlar ama yemezler cınım😒;3
Sabah kalktığımdan beri yeni oturdum sorsalar haftasonu tatil😣;3
İlk yardımda ilk yapılması gereken yolu keserek kaza alanını güvenli hale getirmektir arkadaşlar aklınızda bulunsun.;3
Gözü olanın gözü çıksın dicem artık ha😞;3
Özleyince aksileşirim😠;3
Peki çok özlediğiniz kişinin kokusunun anlık olarak burnunuza gelmesi🙁;3
Bir şeye karşı tek bir duruşu olmayan işine geldiği gibi davranan bi öyle bi böyle olan insanlara gıcık oluyorum galiba😒;3
Sokak sanatçılarının başarısını verdiğim bahşişlerin tutarıyla derecelendiriyorum🙃;3
Evliyken okursan ne olur'un cevabını buldum az önce. dersteyken taze fasulye tarifi bakarsın 😂;3
Kalkıyım da aşure yapıyım bari😜;3
Bu pazar da 9'da uyandık şükür 😒;3
Dudağını büzüp durmasa güzel kız aslında dediklerim var😒;3
Geç bunları anam babam geç bunları diye haykırarak söylediğimiz şarkının sözleri meğer Orhan Veli şiiriymiş böyle bilgilere bayılıyorum🤗;3
Zaman zaman Facebook'ta hiç tanımadığım beğenmediğim takip etmediğim profiller sayfamda önceden takibe almışım gibi çıkıyor wtf😠;3
Erkenden yattığım günün ertesi günü ama ne uyumuşum bea diyip diyip mutlu oluyorum😁;3
Bir 7'sinde neyse 70'inde o olma durumu daha👀. Değişime inanmak bizim aptallığımızdan başka bir şey değil atalarımız hep haklı yahu👌🏼;3
Adam ajanlar ülkede kaldı demiş ya biri şaka yapmış desin de rahatça uyuyum😒;3
Osman'ın twitterı yok diye tüm güldüğüm şeylerin ekran görüntüsünü alıp yolluyorum o da gülsün diye😊 aşk böyle bir şey galiba🤗;3
Çok komik bulduğum şeyleri paylaşacağım zaman acele ederken buluyorum kendimi😁 niyeyse 🤷🏻‍️;3
Cidden o neydi öyle 3-0 yeniliyorken adam gülerek oyundan çıkıyor. Milli takım ruhu kalmamış diyenler çok haklı👍🏼;3
Uyuşturucu yüzünden zombi olan insanların videolarını izlemenin etkisi️️ rüyamda bizi öldürmek isteyen adamı bıçaklıyordum😱;3
Facebookta şu Kadir denen adamı savunan öyle profillere denk geldim ki yok ya cahillikle savaşamayız biz dedim.;3
Tam görüşmeden istifa çıkacak diye sevincem kesin daha kötü bişi gelcek başımıza düşüncesi geliyor😒;3
Hayatımın okulsuz dönemine geçsem artık hiç fena olmayacak yattığım yerde stres yaşıyorum resmen 😣;3
En sevdiğim günler akşam erkenden uyuyakaldığım günler😊 Günaydın🙋🏻;3
Gece yarısı operasyonlarına gidiyo gibi işe gidicez yine Allahımm kış gelmesiiin😩;3
Her mutluluğumuz yarım🥒;3
Ne yalan söyleyim instagrama girdiğimde başkalarının hikayesinden çok kendiminkine bakıyorum 😄;3
Bir köpeği vurup can çekişmesini izleyenlere sıfat bulamıyorum! Allah'ım sen insanlara vicdan ver😞;3
Allah kimseyi videodaki fiskiyeden serinlemeye çalışmakla sınamasın😩;3
İnsanoğlu hep daha fazlasını mı istiyor yoksa hak ettiğini mi istiyor işte ben de orayı tam çözemedim 😐;3
Hayatı sorgulamadan geçen gün mutlu olduğumuz gün.;3
Pazar günü öğlene kadar uyurum hayaliyle yatıp sabahın köründe uyananlar size de günaydın🙁;3
Uzaktan gelişmeleri takip etmekten başka bir şey gelse keşke elimden içim acıdı kendileri yapmadığı için mahvetmesi kolay tabi koca ormanı!;3
Kötü insanlar kötü olduklarını zamanla belli ediyorlar neyseki;3
Ah o dış faktörler.;3
Benim için bayram eve şeker toplamaya gelen çocuklarla bayram oldu 😍;3
Şükretmek lazım çok şükür bin şükür 😇;3
Özür dilerim ama sosyal medyada kendini mesleğiyle niteleyen insanlara sen önce insansın insan diyesim geliyomeslekten önce yoklardı sanki😏;3
Aykut Kocaman'ı eskiden de sevmezdim zaten😒;3
Tek başına oturan arkadaşlarının karşısında yiyişen tipleri anlamadan ölücem galiba ıyk 😒;3
Allah'ın gerzeği heykeli parçalayınca içimizdeki sevgisi bitecek sanıyor😏;3
Bu ara çok paylaşım yaptım kendimden sıkıldım artık biraz twitter'da takılayım diyorum😌;3
"MADDE 1- Türkiye Devleti bir Cumhuriyettir."". Tek devletimiz var.Adı da anayasa madde 1'de…";3
Özleyince aksileşenler fav 😒;3
Başkalarının yanında sevdiğinize sevdiğinizi belli etmek sizi küçültmez aksine yüceltir arkadaşlar utanmaya da abartmaya da gerek yok 👎🏼;3
Bazen devrikliğin dibine vurup kurduğum cümleyi virgülle adam etmeye çalışıyorum🙈;3
Ay değişik gözüküyor diye düşündüm bugün kaç kere meğerse tutuluyormuş️;3
O gün anladım evrene yolladığımız enerjinin ne kadar önemli olduğunu 😁;3
Sınavlardan yorulduğum bir dönem günlerce hiç kalkmasam yatsam şu yatakta diye düşündükten sonra hasta olup 2-3 gün çıkamamıştım yataktan🙄;3
Onu bunu boş verin de şunu da boş verin diğerini de boş verin her şeyi boş verin iyi geceler 🙃😁;3
Mış gibilerle geçmiyor hayat..;3
Herkes olmak istediği yerde👌🏼;3
Dışından dolu gözüküp içi boş çıkan her şey kötü 😒 iyisi mi boş boş konuşmayın😏;3
Hadi bakalım külkedisine dönme vakti😜;3
Yurtdışına çıkınca Türkiye'nin en çok taharet musluğunu özleyenler fav 🤣;3
Dürüstlük neden mi gerekli çünkü güvenimizden çaldığınız her an size huzursuzluk olarak dönüyor.;3
Bir de bakmışsınız dışarıdaki kötülükler içinizdeki güzellikleri almııış götürmüş. Nolcak o zaman?. Hani bana hani bana mı dicez😂;3
Dünya aynı dünya da kirlilikleri anlayan bizler aynı bizler değiliz artık 👌🏼;3
"Biri bize ""yaz gelmiyor dediniz dediniz bak ne oldu şimdi"" diyor sanki";3
Bugün de gidemediğime göre seneye mezunlar günündeyim inşallah🙏🏻;3
Haftasonu gönlümce keyif yapabildiysem benden mutlusu yok🤗;3
Ah Fahriye ahh öyle bağırmasan iyiymiş😕;3
Çok afedersiniz ama bsg yaa demek istediğim gönderiler yok değil😏;3
"Döndük dolaştık geldik mi yine Fuzuli'ye ""Söylesem tesiri yok sussam gönül razı değil...""";3
Maneviyattan önce maddiyata önem verilen bir yerde mutluluğa yer yoktur.;3
"ODTÜ'de yoga etkinliği oluşturup matını kap gel yazmışlar peki ben nasıl okuyorum ""mantını kap gel"" 😁";3
İşine geldiği gibi davranan insanlardan öğğk yani;3
Pff ne yuvaya hoşgeldini yaa Alex'in nasıl gittiğini unutmadık🙄;3
Anneden duyup evlenince anlaşılanlarda bugün evin işi cidden bitmiyormuş😳;3
Ne zaman böyle akşamdan yarın çok enerjik olcam gibi hissetsem sabah pert halde uyanıyorum😕;3
Bu yaz da karpuzla aşk yaşıyorum️yerim yerim 🍉🍉🍎;3
Shakira topukluyla basketbol oynayarak klip çekmiş biz yapsak amele derler 😏;3
Hayırlı ramazanlar🙏🏻;3
Orlando Bloom'lu son güzeldi ama👌🏼;3
Günler akıp geçiyor da yetişemiyoruz sanki🤔;3
"Bugün 40 tane şey paylaşıp ""19 Mayıs"" ile ilgili hiçbir şey paylaşmayan insanların gelecekteki duruşlarının ne olacağını çok merak ediyorum.";3
İçeride hasta varken girip içeride bekleyen hastalar var daha neler var kim bilir...Allah doktorlara sabır versin bizi de hasta etmesin🙏🏻;3
Tamam dayanamıyorum ve facebook'u geri yüklüyorum🙈;3
İşte enerjisiz hissetmeye kesin çözüm mezdeke dinlemek 😁 sonra yerinde zor duruyosun yalnız 💃🏻😂;3
Dolmuşçu öyle bir sürüyor ki hamileyken dolmuşa binse insan bebek düşer mi acaba diye düşünüyorum şu an🤔;3
Başkalarını düşünmekten başkaları saymadıklarını düşünememek! Wtf?;3
Gerzek gerzek konuşmalarının tek iyi yanı her yerde Atatürk resimlerinin paylaşılması oluyor🤗;3
Hayırlı kandiller🙏🏻;3
Hava yağmurlu diye mi kolum kırıldığı yerden sızlıyor acep🤔;3
Bence bu dönem bitmeli artık ödev yapmaktan iflahımız kesildi 😣;3
Anlamazdın anlamazdııın🎶🎶🎶;3
Havalar ısındı ama ben bademcik şişirmeyi yine başardım😞😞😞;3
Ders çalışmam gerektiği zaman aklıma yapılacak milyon tane iş geliyor ütüyü bile daha istekli yaparım şu an 😄;3
Yüksek sesle müzikle 10 dk coştuktan sonra beyin istemeyip Bülent Ortaçgil açıyosa yaşlanmış mıyız demektir?🤔😳🙁;3
"Türkçe dublaj sayesinde Jason Statham'ı da ""paşam"" derken gördük çok şükür 😂😂";3
Ağladıklarımız yaşanmışlıklarımız...;3
Hem de millet baya hızlanmış 😂😂;3
Facebook uygulamasını sileli bir hafta oldu sanırım amacıma tam ulaşamasam da iyi adımlarla ilerliyorum🏼;3
Sean Paul'un sesi beni dinle diyor sanki her zaman👌🏼;3
Güler yüzüyle günümüzü aydınlatan insanlar var çok şükür🤗;3
Sonra ne mi oluyor? . Yoruluyorsun.;3
Hayaller ve de hayatlar...;3
Başımıza ne geliyorsa empati kuramayan insanlar yüzünden gelmiyor mu?;3
Meğer her şey unutuluyormuş...;3
"""Ya olduğun gibi görün ya da göründüğün gibi ol."" Mevlana. Kısa ve öz👌🏼";3
Bak yine sinirlendim kendi b.kunu temizlemeyen insanlardan kime ne yarar gelir ki😠;3
Türkiye Esad'a karşı savaşan Özgür Suriye Ordusu'na destek verirken dünden sonra bugün de 5 evladını kaybetti...;3
Ve sonunda pazar keyfi ️;3
Ankara'da kar var mı? Burası lapa lapa 😍️🌨;3
Kolunda bacağında protez olan herhangi bir insana saldırır mı yahu sağlıklı düşünebilen biri?;3
Mecliste işler istedikleri gibi gitmiyor mu yoksa? Nedir bu saldırganlık?;3
Bi şeyler normalleşince korkar olduk😕 Yarın kötü bir haberle uyanır mıyız acaba şu ülkede diye aah ahh😣;3
Sözler değil davranışlardır aslolan👌🏼;3
Ahh ah içerde annem de yok ki ben ders çalışırken meyvemi soyup önüme getirsin😕 iş başa düşüyor️;3
Ve birgün kalp atışları ninnin olur😴😊;3
Sanki lisans dersinde yerlerine imza attırıyorlar ha biri sayın milletvekillerine niçin mecliste olduklarını hatırlatsın😒;3
Kelimeler kifayetsiz😞;3
Saygı. Birazcık saygı. Yaşama hakkına saygı isteklere saygı karşındakine saygı. O zaman dünya daha yaşanılabilir bir yer olur belki...;3
"En sevdiğim anlar ""Allah'tan ne istesem olacakmış"" dediğim anlar😍 . Evrene yollayalım o da bize getirsin o zaman istekleri🙏🏻";3
Aile demek her şey demek insanlar boşa sahtekar olmuyor👌🏼;3
Kar bana yamuk yaptın ama yalnız bıraktın?;3
Tam olarak battaniyenin altından çıkmama havası 😨;3
Hayatımızda güzel şeyler olsa da bugün de mutsuz bugün de endişeli uyuyoruz...Ne olacak bu memleketin hali? Hiç düşünmesek mi😕;3
Yat karanlık kalk karanlık uyanamıyoruz yahu🌚🌚;3
Böyle günler servis biraz daha hızlı gitsin istiyorum️️;3
Bugün ODTÜ dolmuşunda çocuğun okuduğu Kuran mıydı yoksa ben her gördüğüm Arapça kitabı Kuran mı sanıyorum acaba😄;3
Hakkı kalmış mıydı yalancı çobanın İnsanlar ona inanmadığında kızmaya?;3
Bide uzaklardan stalk yaparken instagramın azizliğine uğrayıp fotoları begenip beğeniyi geri çekenler var onları napıcaz😂😂😂;3
Düğün geçip gittiğine göre Instagram'daki tüm gelinlik kaftan ayakkabı takiplerini geri alabilirim😄 yeni gelin adaylarına bol şans😁😂;3
Sonra durdum ve dedim ki👀;3
Ankara 11 derece 😨;3
Foto çekimini düğünden önceye almak cidden çok mantıklıymış su toplayan ayaklarla nasıl oynardım yoksa😂😂😂;3
"Evlenen arkadaşa niye ""...'yı da kaybettik"" diyorlarsa öldü sanki 😏";3
Şu nasıl olcak bu nasıl olcak demekten uyuyamamak😕 vakit daralıyor😶;3
Adam serviste açmış pokemon takibi yapıyor😄iosa gelse de yükleyp ben de onla uğraşsamgündemden uzaklaşsam azcık mutlu olsam😐yakaladı valla😄;3
Ne günlere kaldık yarabbi...;3
Çok fazla bilgi kirliliği olmaya başladı bu durumda sağduyulu olmak en iyisi insanları birbirine düşürmeye çalışanlara mahal vermeyelim.;3
2 saattir konvoy yaparak vatani görevini yapmış gibi hissedenler konvoy olarak güneydoğuya gidip pkk ve ışide karşı yapsalar ya görevlerini;3
Yayın yasağı yok facebook twitter açık. çok sakin şekilde insanları kışkırtıp sokağa çağırıyorlar yoksa bu bir başkanlık oyunu mu?;3
