Sigara içenlerin verdiği zarar tek kendilerine olsa keşke servis leş gibi kokuyor😖;2
Pandalar ve goldenlardan güzeli yok dünyada😍;2
Davayı takip edeceğiz diye bütün hukuk terimlerinin İngilizce'sini öğreneceğiz galiba😁;2
Başımıza ne geldiyse sırf kendini düşünen insanlar yüzünden gelmedi mi?;2
Sinirlerim bozuldu galiba iğrençliklere vereceğim herhangi bir tepkinin çaresizliğinden gülüyorum artık.;2
"""Mustafa Kemal'siz an ve gün olmamalı."" Müjdat Gezen";2
Vurur yüze ifadesi yalancı çoban hikayesi.;2
Bugün evden bi 15 dk daha erken çıkınca Osman'ı eve kilitleyip çıkmışım😂😂 uyuyodum galiba😁;2
Sonra millet bize sempati duyar mı😒. Biri havaalanı çalışanlarına ilk intibanın çok önemli olduğunu öğretmeli🙄;2
Gülmeyen yüzleriyle welcome to Türkiye diyorlar adeta😒;2
Karşındaki seni ne kadar dinlemiyorsa o kadar laf anlatmaya çalıştığını bilse dinler bence;2
İçinden geçenleri yazıp yazıp silenler size de merhaba;2
Serviste uyucam diye yataktan kalktığım zamanlar var😴;2
Bence bunların hepsi taktik dine yaklaştılar herkes dinden soğudu şimdi de Atatürk'e yaklaşıyorlar ama yemezler cınım😒;2
Sabah kalktığımdan beri yeni oturdum sorsalar haftasonu tatil😣;2
İlk yardımda ilk yapılması gereken yolu keserek kaza alanını güvenli hale getirmektir arkadaşlar aklınızda bulunsun.;2
Gözü olanın gözü çıksın dicem artık ha😞;2
Özleyince aksileşirim😠;2
Peki çok özlediğiniz kişinin kokusunun anlık olarak burnunuza gelmesi🙁;2
Bir şeye karşı tek bir duruşu olmayan işine geldiği gibi davranan bi öyle bi böyle olan insanlara gıcık oluyorum galiba😒;2
Sokak sanatçılarının başarısını verdiğim bahşişlerin tutarıyla derecelendiriyorum🙃;2
Evliyken okursan ne olur'un cevabını buldum az önce. dersteyken taze fasulye tarifi bakarsın 😂;2
Kalkıyım da aşure yapıyım bari😜;2
Bu pazar da 9'da uyandık şükür 😒;2
Dudağını büzüp durmasa güzel kız aslında dediklerim var😒;2
Geç bunları anam babam geç bunları diye haykırarak söylediğimiz şarkının sözleri meğer Orhan Veli şiiriymiş böyle bilgilere bayılıyorum🤗;2
Zaman zaman Facebook'ta hiç tanımadığım beğenmediğim takip etmediğim profiller sayfamda önceden takibe almışım gibi çıkıyor wtf😠;2
Erkenden yattığım günün ertesi günü ama ne uyumuşum bea diyip diyip mutlu oluyorum😁;2
Bir 7'sinde neyse 70'inde o olma durumu daha👀. Değişime inanmak bizim aptallığımızdan başka bir şey değil atalarımız hep haklı yahu👌🏼;2
Adam ajanlar ülkede kaldı demiş ya biri şaka yapmış desin de rahatça uyuyum😒;2
Osman'ın twitterı yok diye tüm güldüğüm şeylerin ekran görüntüsünü alıp yolluyorum o da gülsün diye😊 aşk böyle bir şey galiba🤗;2
Çok komik bulduğum şeyleri paylaşacağım zaman acele ederken buluyorum kendimi😁 niyeyse 🤷🏻‍️;2
Cidden o neydi öyle 3-0 yeniliyorken adam gülerek oyundan çıkıyor. Milli takım ruhu kalmamış diyenler çok haklı👍🏼;2
Uyuşturucu yüzünden zombi olan insanların videolarını izlemenin etkisi️️ rüyamda bizi öldürmek isteyen adamı bıçaklıyordum😱;2
Facebookta şu Kadir denen adamı savunan öyle profillere denk geldim ki yok ya cahillikle savaşamayız biz dedim.;2
Tam görüşmeden istifa çıkacak diye sevincem kesin daha kötü bişi gelcek başımıza düşüncesi geliyor😒;2
Hayatımın okulsuz dönemine geçsem artık hiç fena olmayacak yattığım yerde stres yaşıyorum resmen 😣;2
En sevdiğim günler akşam erkenden uyuyakaldığım günler😊 Günaydın🙋🏻;2
Gece yarısı operasyonlarına gidiyo gibi işe gidicez yine Allahımm kış gelmesiiin😩;2
Her mutluluğumuz yarım🥒;2
Ne yalan söyleyim instagrama girdiğimde başkalarının hikayesinden çok kendiminkine bakıyorum 😄;2
Bir köpeği vurup can çekişmesini izleyenlere sıfat bulamıyorum! Allah'ım sen insanlara vicdan ver😞;2
Allah kimseyi videodaki fiskiyeden serinlemeye çalışmakla sınamasın😩;2
İnsanoğlu hep daha fazlasını mı istiyor yoksa hak ettiğini mi istiyor işte ben de orayı tam çözemedim 😐;2
Hayatı sorgulamadan geçen gün mutlu olduğumuz gün.;2
Pazar günü öğlene kadar uyurum hayaliyle yatıp sabahın köründe uyananlar size de günaydın🙁;2
Uzaktan gelişmeleri takip etmekten başka bir şey gelse keşke elimden içim acıdı kendileri yapmadığı için mahvetmesi kolay tabi koca ormanı!;2
Kötü insanlar kötü olduklarını zamanla belli ediyorlar neyseki;2
Ah o dış faktörler.;2
Benim için bayram eve şeker toplamaya gelen çocuklarla bayram oldu 😍;2
Şükretmek lazım çok şükür bin şükür 😇;2
Özür dilerim ama sosyal medyada kendini mesleğiyle niteleyen insanlara sen önce insansın insan diyesim geliyomeslekten önce yoklardı sanki😏;2
Aykut Kocaman'ı eskiden de sevmezdim zaten😒;2
Tek başına oturan arkadaşlarının karşısında yiyişen tipleri anlamadan ölücem galiba ıyk 😒;2
Allah'ın gerzeği heykeli parçalayınca içimizdeki sevgisi bitecek sanıyor😏;2
Bu ara çok paylaşım yaptım kendimden sıkıldım artık biraz twitter'da takılayım diyorum😌;2
"MADDE 1- Türkiye Devleti bir Cumhuriyettir."". Tek devletimiz var.Adı da anayasa madde 1'de…";2
Özleyince aksileşenler fav 😒;2
Başkalarının yanında sevdiğinize sevdiğinizi belli etmek sizi küçültmez aksine yüceltir arkadaşlar utanmaya da abartmaya da gerek yok 👎🏼;2
Bazen devrikliğin dibine vurup kurduğum cümleyi virgülle adam etmeye çalışıyorum🙈;2
Ay değişik gözüküyor diye düşündüm bugün kaç kere meğerse tutuluyormuş️;2
O gün anladım evrene yolladığımız enerjinin ne kadar önemli olduğunu 😁;2
Sınavlardan yorulduğum bir dönem günlerce hiç kalkmasam yatsam şu yatakta diye düşündükten sonra hasta olup 2-3 gün çıkamamıştım yataktan🙄;2
Onu bunu boş verin de şunu da boş verin diğerini de boş verin her şeyi boş verin iyi geceler 🙃😁;2
Mış gibilerle geçmiyor hayat..;2
Herkes olmak istediği yerde👌🏼;2
Dışından dolu gözüküp içi boş çıkan her şey kötü 😒 iyisi mi boş boş konuşmayın😏;2
Hadi bakalım külkedisine dönme vakti😜;2
Yurtdışına çıkınca Türkiye'nin en çok taharet musluğunu özleyenler fav 🤣;2
Dürüstlük neden mi gerekli çünkü güvenimizden çaldığınız her an size huzursuzluk olarak dönüyor.;2
Bir de bakmışsınız dışarıdaki kötülükler içinizdeki güzellikleri almııış götürmüş. Nolcak o zaman?. Hani bana hani bana mı dicez😂;2
Dünya aynı dünya da kirlilikleri anlayan bizler aynı bizler değiliz artık 👌🏼;2
"Biri bize ""yaz gelmiyor dediniz dediniz bak ne oldu şimdi"" diyor sanki";2
Bugün de gidemediğime göre seneye mezunlar günündeyim inşallah🙏🏻;2
Haftasonu gönlümce keyif yapabildiysem benden mutlusu yok🤗;2
Ah Fahriye ahh öyle bağırmasan iyiymiş😕;2
Çok afedersiniz ama bsg yaa demek istediğim gönderiler yok değil😏;2
"Döndük dolaştık geldik mi yine Fuzuli'ye ""Söylesem tesiri yok sussam gönül razı değil...""";2
Maneviyattan önce maddiyata önem verilen bir yerde mutluluğa yer yoktur.;2
"ODTÜ'de yoga etkinliği oluşturup matını kap gel yazmışlar peki ben nasıl okuyorum ""mantını kap gel"" 😁";2
İşine geldiği gibi davranan insanlardan öğğk yani;2
Pff ne yuvaya hoşgeldini yaa Alex'in nasıl gittiğini unutmadık🙄;2
Anneden duyup evlenince anlaşılanlarda bugün evin işi cidden bitmiyormuş😳;2
Ne zaman böyle akşamdan yarın çok enerjik olcam gibi hissetsem sabah pert halde uyanıyorum😕;2
Bu yaz da karpuzla aşk yaşıyorum️yerim yerim 🍉🍉🍎;2
Shakira topukluyla basketbol oynayarak klip çekmiş biz yapsak amele derler 😏;2
Hayırlı ramazanlar🙏🏻;2
Orlando Bloom'lu son güzeldi ama👌🏼;2
Günler akıp geçiyor da yetişemiyoruz sanki🤔;2
"Bugün 40 tane şey paylaşıp ""19 Mayıs"" ile ilgili hiçbir şey paylaşmayan insanların gelecekteki duruşlarının ne olacağını çok merak ediyorum.";2
İçeride hasta varken girip içeride bekleyen hastalar var daha neler var kim bilir...Allah doktorlara sabır versin bizi de hasta etmesin🙏🏻;2
Tamam dayanamıyorum ve facebook'u geri yüklüyorum🙈;2
İşte enerjisiz hissetmeye kesin çözüm mezdeke dinlemek 😁 sonra yerinde zor duruyosun yalnız 💃🏻😂;2
Dolmuşçu öyle bir sürüyor ki hamileyken dolmuşa binse insan bebek düşer mi acaba diye düşünüyorum şu an🤔;2
Başkalarını düşünmekten başkaları saymadıklarını düşünememek! Wtf?;2
Gerzek gerzek konuşmalarının tek iyi yanı her yerde Atatürk resimlerinin paylaşılması oluyor🤗;2
Hayırlı kandiller🙏🏻;2
Hava yağmurlu diye mi kolum kırıldığı yerden sızlıyor acep🤔;2
Bence bu dönem bitmeli artık ödev yapmaktan iflahımız kesildi 😣;2
Anlamazdın anlamazdııın🎶🎶🎶;2
Havalar ısındı ama ben bademcik şişirmeyi yine başardım😞😞😞;2
Ders çalışmam gerektiği zaman aklıma yapılacak milyon tane iş geliyor ütüyü bile daha istekli yaparım şu an 😄;2
Yüksek sesle müzikle 10 dk coştuktan sonra beyin istemeyip Bülent Ortaçgil açıyosa yaşlanmış mıyız demektir?🤔😳🙁;2
"Türkçe dublaj sayesinde Jason Statham'ı da ""paşam"" derken gördük çok şükür 😂😂";2
Ağladıklarımız yaşanmışlıklarımız...;2
Hem de millet baya hızlanmış 😂😂;2
Facebook uygulamasını sileli bir hafta oldu sanırım amacıma tam ulaşamasam da iyi adımlarla ilerliyorum🏼;2
Sean Paul'un sesi beni dinle diyor sanki her zaman👌🏼;2
Güler yüzüyle günümüzü aydınlatan insanlar var çok şükür🤗;2
Sonra ne mi oluyor? . Yoruluyorsun.;2
Hayaller ve de hayatlar...;2
Başımıza ne geliyorsa empati kuramayan insanlar yüzünden gelmiyor mu?;2
Meğer her şey unutuluyormuş...;2
"""Ya olduğun gibi görün ya da göründüğün gibi ol."" Mevlana. Kısa ve öz👌🏼";2
Bak yine sinirlendim kendi b.kunu temizlemeyen insanlardan kime ne yarar gelir ki😠;2
Türkiye Esad'a karşı savaşan Özgür Suriye Ordusu'na destek verirken dünden sonra bugün de 5 evladını kaybetti...;2
Ve sonunda pazar keyfi ️;2
Ankara'da kar var mı? Burası lapa lapa 😍️🌨;2
Kolunda bacağında protez olan herhangi bir insana saldırır mı yahu sağlıklı düşünebilen biri?;2
Mecliste işler istedikleri gibi gitmiyor mu yoksa? Nedir bu saldırganlık?;2
Bi şeyler normalleşince korkar olduk😕 Yarın kötü bir haberle uyanır mıyız acaba şu ülkede diye aah ahh😣;2
Sözler değil davranışlardır aslolan👌🏼;2
Ahh ah içerde annem de yok ki ben ders çalışırken meyvemi soyup önüme getirsin😕 iş başa düşüyor️;2
Ve birgün kalp atışları ninnin olur😴😊;2
Sanki lisans dersinde yerlerine imza attırıyorlar ha biri sayın milletvekillerine niçin mecliste olduklarını hatırlatsın😒;2
Kelimeler kifayetsiz😞;2
Saygı. Birazcık saygı. Yaşama hakkına saygı isteklere saygı karşındakine saygı. O zaman dünya daha yaşanılabilir bir yer olur belki...;2
"En sevdiğim anlar ""Allah'tan ne istesem olacakmış"" dediğim anlar😍 . Evrene yollayalım o da bize getirsin o zaman istekleri🙏🏻";2
Aile demek her şey demek insanlar boşa sahtekar olmuyor👌🏼;2
Kar bana yamuk yaptın ama yalnız bıraktın?;2
Tam olarak battaniyenin altından çıkmama havası 😨;2
Hayatımızda güzel şeyler olsa da bugün de mutsuz bugün de endişeli uyuyoruz...Ne olacak bu memleketin hali? Hiç düşünmesek mi😕;2
Yat karanlık kalk karanlık uyanamıyoruz yahu🌚🌚;2
Böyle günler servis biraz daha hızlı gitsin istiyorum️️;2
Bugün ODTÜ dolmuşunda çocuğun okuduğu Kuran mıydı yoksa ben her gördüğüm Arapça kitabı Kuran mı sanıyorum acaba😄;2
Hakkı kalmış mıydı yalancı çobanın İnsanlar ona inanmadığında kızmaya?;2
Bide uzaklardan stalk yaparken instagramın azizliğine uğrayıp fotoları begenip beğeniyi geri çekenler var onları napıcaz😂😂😂;2
Düğün geçip gittiğine göre Instagram'daki tüm gelinlik kaftan ayakkabı takiplerini geri alabilirim😄 yeni gelin adaylarına bol şans😁😂;2
Sonra durdum ve dedim ki👀;2
Ankara 11 derece 😨;2
Foto çekimini düğünden önceye almak cidden çok mantıklıymış su toplayan ayaklarla nasıl oynardım yoksa😂😂😂;2
"Evlenen arkadaşa niye ""...'yı da kaybettik"" diyorlarsa öldü sanki 😏";2
Şu nasıl olcak bu nasıl olcak demekten uyuyamamak😕 vakit daralıyor😶;2
Adam serviste açmış pokemon takibi yapıyor😄iosa gelse de yükleyp ben de onla uğraşsamgündemden uzaklaşsam azcık mutlu olsam😐yakaladı valla😄;2
Ne günlere kaldık yarabbi...;2
Çok fazla bilgi kirliliği olmaya başladı bu durumda sağduyulu olmak en iyisi insanları birbirine düşürmeye çalışanlara mahal vermeyelim.;2
2 saattir konvoy yaparak vatani görevini yapmış gibi hissedenler konvoy olarak güneydoğuya gidip pkk ve ışide karşı yapsalar ya görevlerini;2
Yayın yasağı yok facebook twitter açık. çok sakin şekilde insanları kışkırtıp sokağa çağırıyorlar yoksa bu bir başkanlık oyunu mu?;2
